repayment_id,loan_id,business_id,payment_month,scheduled_amount,actual_payment,days_past_due,payment_status,principal_remaining,auto_debit_success_flag,payment_channel
RP0042526,L001911,B01153,2024-05,1997.53,2012.96,0,on_time,24230.41,0,auto_debit
RP0041772,L001911,B01153,2024-06,1997.53,1983.49,0,on_time,22232.87,1,auto_debit
RP0040888,L001911,B01153,2024-07,1997.53,1958.79,2,on_time,20235.34,0,auto_debit
RP0039883,L001911,B01153,2024-08,1997.53,2021.61,10,late_1_29,18237.81,1,ACH
RP0038723,L001911,B01153,2024-09,1997.53,2022.12,0,on_time,16240.27,1,wire
RP0037417,L001911,B01153,2024-10,1997.53,1972.86,2,on_time,14242.74,1,wire
RP0035917,L001911,B01153,2024-11,1997.53,2021.2,0,on_time,12245.21,1,auto_debit
RP0034157,L001911,B01153,2024-12,1997.53,1979.06,2,on_time,10247.68,1,ACH
RP0032190,L001911,B01153,2025-01,1997.53,2001.61,0,on_time,8250.14,1,auto_debit
RP0042553,L001928,B01365,2024-01,27574.32,28329.85,0,on_time,412501.66,1,auto_debit
RP0041804,L001928,B01365,2024-02,27574.32,27520.0,0,on_time,384927.34,1,auto_debit
RP0040923,L001928,B01365,2024-03,27574.32,28209.92,0,on_time,357353.02,1,ACH
RP0039924,L001928,B01365,2024-04,27574.32,27182.64,2,on_time,329778.69,1,auto_debit
RP0038769,L001928,B01365,2024-05,27574.32,27838.46,0,on_time,302204.37,1,ACH
RP0037471,L001928,B01365,2024-06,27574.32,27376.54,0,on_time,274630.05,1,auto_debit
RP0035986,L001928,B01365,2024-07,27574.32,27959.08,0,on_time,247055.73,1,auto_debit
RP0034242,L001928,B01365,2024-08,27574.32,27963.32,0,on_time,219481.41,0,auto_debit
RP0032285,L001928,B01365,2024-09,27574.32,27808.82,0,on_time,191907.09,1,auto_debit
RP0030885,L001928,B01365,2024-10,27574.32,28223.3,0,on_time,164332.76,1,auto_debit
RP0045164,L001929,B00665,2024-01,73317.89,75429.34,0,on_time,1126682.11,1,ACH
RP0045060,L001929,B00665,2024-02,73317.89,72518.75,0,on_time,1053364.22,1,auto_debit
RP0044947,L001929,B00665,2024-03,73317.89,73717.7,2,on_time,980046.32,1,auto_debit
RP0044831,L001929,B00665,2024-04,73317.89,73088.41,0,on_time,906728.43,1,auto_debit
RP0044710,L001929,B00665,2024-05,73317.89,75108.56,20,late_1_29,833410.54,1,auto_debit
RP0044584,L001929,B00665,2024-06,73317.89,73221.76,0,on_time,760092.65,1,auto_debit
RP0044314,L001929,B00665,2024-07,73317.89,72998.36,0,on_time,686774.76,1,ACH
RP0044021,L001929,B00665,2024-08,73317.89,72833.05,0,on_time,613456.87,1,auto_debit
RP0043689,L001929,B00665,2024-09,73317.89,74856.17,0,on_time,540138.97,0,ACH
RP0043315,L001929,B00665,2024-10,73317.89,72095.89,20,late_1_29,466821.08,1,auto_debit
RP0042906,L001929,B00665,2024-11,73317.89,74252.33,0,on_time,393503.19,1,ACH
RP0042450,L001929,B00665,2024-12,73317.89,73458.23,0,on_time,320185.3,1,auto_debit
RP0041951,L001929,B00665,2025-01,73317.89,74574.84,0,on_time,246867.41,1,auto_debit
RP0041397,L001929,B00665,2025-02,73317.89,73470.07,0,on_time,173549.52,1,wire
RP0040786,L001929,B00665,2025-03,73317.89,72770.97,0,on_time,100231.62,1,ACH
RP0040125,L001929,B00665,2025-04,73317.89,73247.52,0,on_time,26913.73,0,auto_debit
RP0039387,L001929,B00665,2025-05,73317.89,71903.06,0,on_time,0.0,1,auto_debit
RP0038588,L001929,B00665,2025-06,73317.89,73740.33,20,late_1_29,0.0,1,auto_debit
RP0044296,L001973,B00449,2024-06,1794.69,1782.69,0,on_time,53575.02,1,auto_debit
RP0043666,L001973,B00449,2024-07,1794.69,1784.48,0,on_time,51780.32,1,wire
RP0042879,L001973,B00449,2024-08,1794.69,1770.41,0,on_time,49985.63,1,auto_debit
RP0041918,L001973,B00449,2024-09,1794.69,1799.89,0,on_time,48190.93,1,auto_debit
RP0040747,L001973,B00449,2024-10,1794.69,1844.75,0,on_time,46396.24,1,wire
RP0039336,L001973,B00449,2024-11,1794.69,1847.13,0,on_time,44601.54,1,auto_debit
RP0037661,L001973,B00449,2024-12,1794.69,1828.28,0,on_time,42806.85,1,ACH
RP0035659,L001973,B00449,2025-01,1794.69,1779.52,0,on_time,41012.16,1,auto_debit
RP0033221,L001973,B00449,2025-02,1794.69,1838.78,0,on_time,39217.46,0,auto_debit
RP0030445,L001973,B00449,2025-03,1794.69,1815.81,0,on_time,37422.77,1,auto_debit
RP0027433,L001973,B00449,2025-04,1794.69,1826.33,0,on_time,35628.07,1,ACH
RP0023962,L001973,B00449,2025-05,1794.69,1775.54,10,late_1_29,33833.38,1,auto_debit
RP0019991,L001973,B00449,2025-06,1794.69,796.54,0,on_time,32038.68,1,auto_debit
RP0015450,L001973,B00449,2025-07,1794.69,1786.8,0,on_time,30243.99,1,auto_debit
RP0011760,L001973,B00449,2025-08,1794.69,1824.48,10,late_1_29,28449.3,1,ACH
RP0008005,L001973,B00449,2025-09,1794.69,1798.8,0,on_time,26654.6,1,auto_debit
RP0005477,L001973,B00449,2025-10,1794.69,1822.59,0,on_time,24859.91,0,auto_debit
RP0002934,L001973,B00449,2025-11,1794.69,1835.74,0,on_time,23065.21,1,ACH
RP0000386,L001973,B00449,2025-12,1794.69,1824.55,0,on_time,21270.52,1,auto_debit
RP0044408,L001980,B00190,2024-01,2901.3,2829.6,0,on_time,59627.76,1,auto_debit
RP0043973,L001980,B00190,2024-02,2901.3,2859.36,2,on_time,56726.46,1,wire
RP0043449,L001980,B00190,2024-03,2901.3,2885.18,2,on_time,53825.17,1,auto_debit
RP0042841,L001980,B00190,2024-04,2901.3,2973.97,10,late_1_29,50923.87,0,auto_debit
RP0042135,L001980,B00190,2024-05,2901.3,2932.77,0,on_time,48022.57,1,ACH
RP0041312,L001980,B00190,2024-06,2901.3,1294.48,0,on_time,45121.27,0,auto_debit
RP0040366,L001980,B00190,2024-07,2901.3,2933.43,2,on_time,42219.98,1,branch
RP0039275,L001980,B00190,2024-08,2901.3,2881.14,0,on_time,39318.68,1,wire
RP0038037,L001980,B00190,2024-09,2901.3,2806.08,0,on_time,36417.38,0,ACH
RP0037127,L001980,B00190,2024-10,2901.3,2930.25,10,late_1_29,33516.08,1,ACH
RP0036126,L001980,B00190,2024-11,2901.3,2987.77,0,on_time,30614.78,1,auto_debit
RP0034993,L001980,B00190,2024-12,2901.3,2942.11,0,on_time,27713.49,1,wire
RP0033765,L001980,B00190,2025-01,2901.3,2869.97,0,on_time,24812.19,1,auto_debit
RP0032447,L001980,B00190,2025-02,2901.3,804.64,0,on_time,21910.89,1,auto_debit
RP0031053,L001980,B00190,2025-03,2901.3,2975.97,0,on_time,19009.59,1,auto_debit
RP0029589,L001980,B00190,2025-04,2901.3,2909.95,2,on_time,16108.3,1,auto_debit
RP0043571,L001981,B01161,2024-01,10823.81,10638.71,30,late_30_59,217566.81,0,auto_debit
RP0043384,L001981,B01161,2024-02,10823.81,10991.32,0,on_time,206743.0,1,ACH
RP0042980,L001981,B01161,2024-03,10823.81,10736.42,0,on_time,195919.19,0,ACH
RP0042531,L001981,B01161,2024-04,10823.81,10673.78,0,on_time,185095.38,1,auto_debit
RP0042041,L001981,B01161,2024-05,10823.81,10673.93,0,on_time,174271.57,1,ACH
RP0041498,L001981,B01161,2024-06,10823.81,10958.89,0,on_time,163447.76,1,auto_debit
RP0040893,L001981,B01161,2024-07,10823.81,10860.93,2,on_time,152623.95,1,ACH
RP0040240,L001981,B01161,2024-08,10823.81,11122.4,2,on_time,141800.14,1,auto_debit
RP0039517,L001981,B01161,2024-09,10823.81,11142.35,0,on_time,130976.33,1,auto_debit
RP0038728,L001981,B01161,2024-10,10823.81,10840.54,0,on_time,120152.52,1,auto_debit
RP0037873,L001981,B01161,2024-11,10823.81,10822.39,0,on_time,109328.72,1,auto_debit
RP0036947,L001981,B01161,2024-12,10823.81,10846.92,0,on_time,98504.91,0,auto_debit
RP0035922,L001981,B01161,2025-01,10823.81,11021.91,0,on_time,87681.1,1,wire
RP0034646,L001993,B00862,2024-01,3169.14,3187.66,0,on_time,63874.5,1,auto_debit
RP0034032,L001993,B00862,2024-02,3169.14,997.17,0,on_time,60705.35,0,auto_debit
RP0033397,L001993,B00862,2024-03,3169.14,3248.29,20,late_1_29,57536.21,1,auto_debit
RP0032055,L001993,B00862,2024-04,3169.14,3256.48,0,on_time,54367.07,1,auto_debit
RP0030644,L001993,B00862,2024-05,3169.14,3189.65,0,on_time,51197.93,1,ACH
RP0029161,L001993,B00862,2024-06,3169.14,3260.48,0,on_time,48028.78,1,wire
RP0027644,L001993,B00862,2024-07,3169.14,2525.12,10,late_1_29,44859.64,0,ACH
RP0025993,L001993,B00862,2024-08,3169.14,3117.47,0,on_time,41690.5,1,ACH
RP0024209,L001993,B00862,2024-09,3169.14,3214.51,0,on_time,38521.36,1,auto_debit
RP0022318,L001993,B00862,2024-10,3169.14,3180.39,0,on_time,35352.21,1,ACH
RP0020276,L001993,B00862,2024-11,3169.14,3237.92,0,on_time,32183.07,1,ACH
RP0018091,L001993,B00862,2024-12,3169.14,3206.26,0,on_time,29013.93,1,auto_debit
RP0015783,L001993,B00862,2025-01,3169.14,3185.41,0,on_time,25844.78,1,ACH
RP0013337,L001993,B00862,2025-02,3169.14,3174.7,10,late_1_29,22675.64,0,auto_debit
RP0010856,L001993,B00862,2025-03,3169.14,3121.99,0,on_time,19506.5,1,auto_debit
RP0008347,L001993,B00862,2025-04,3169.14,3179.88,10,late_1_29,16337.36,1,ACH
RP0021693,L002050,B01408,2024-01,2288.3,2250.57,0,on_time,35641.99,1,ACH
RP0020664,L002050,B01408,2024-02,2288.3,2326.85,0,on_time,33353.69,1,auto_debit
RP0019600,L002050,B01408,2024-03,2288.3,928.76,2,on_time,31065.39,1,auto_debit
RP0018501,L002050,B01408,2024-04,2288.3,2283.18,0,on_time,28777.09,1,ACH
RP0017374,L002050,B01408,2024-05,2288.3,2295.46,0,on_time,26488.79,1,ACH
RP0016216,L002050,B01408,2024-06,2288.3,2270.77,0,on_time,24200.49,1,ACH
RP0015005,L002050,B01408,2024-07,2288.3,1688.91,0,on_time,21912.19,1,auto_debit
RP0013779,L002050,B01408,2024-08,2288.3,2256.8,0,on_time,19623.89,0,auto_debit
RP0012544,L002050,B01408,2024-09,2288.3,2265.11,0,on_time,17335.59,0,auto_debit
RP0011303,L002050,B01408,2024-10,2288.3,2275.66,2,on_time,15047.29,1,auto_debit
RP0010056,L002050,B01408,2024-11,2288.3,2337.95,0,on_time,12758.99,0,auto_debit
RP0008802,L002050,B01408,2024-12,2288.3,2259.18,0,on_time,10470.69,1,auto_debit
RP0007543,L002050,B01408,2025-01,2288.3,2319.87,0,on_time,8182.39,1,auto_debit
RP0006279,L002050,B01408,2025-02,2288.3,2245.39,2,on_time,5894.09,1,ACH
RP0005012,L002050,B01408,2025-03,2288.3,2274.41,0,on_time,3605.79,1,auto_debit
RP0003741,L002050,B01408,2025-04,2288.3,2263.81,0,on_time,1317.49,1,auto_debit
RP0002469,L002050,B01408,2025-05,2288.3,2300.72,0,on_time,0.0,1,auto_debit
RP0001195,L002050,B01408,2025-06,2288.3,2311.09,0,on_time,0.0,1,auto_debit
RP0015858,L002055,B00951,2024-12,23243.6,23500.41,0,on_time,487999.9,1,ACH
RP0014642,L002055,B00951,2025-01,23243.6,22856.95,0,on_time,464756.31,0,ACH
RP0013412,L002055,B00951,2025-02,23243.6,23274.74,0,on_time,441512.71,1,auto_debit
RP0012175,L002055,B00951,2025-03,23243.6,23439.18,0,on_time,418269.12,1,ACH
RP0010932,L002055,B00951,2025-04,23243.6,23408.15,10,late_1_29,395025.52,0,wire
RP0009681,L002055,B00951,2025-05,23243.6,23059.52,0,on_time,371781.92,1,ACH
RP0008424,L002055,B00951,2025-06,23243.6,23102.34,0,on_time,348538.33,0,auto_debit
RP0007164,L002055,B00951,2025-07,23243.6,23695.65,0,on_time,325294.73,0,auto_debit
RP0005899,L002055,B00951,2025-08,23243.6,23507.91,0,on_time,302051.14,1,wire
RP0004630,L002055,B00951,2025-09,23243.6,23034.78,0,on_time,278807.54,1,auto_debit
RP0003359,L002055,B00951,2025-10,23243.6,22965.06,0,on_time,255563.94,1,auto_debit
RP0002087,L002055,B00951,2025-11,23243.6,22779.87,2,on_time,232320.35,1,auto_debit
RP0000813,L002055,B00951,2025-12,23243.6,23562.35,0,on_time,209076.75,1,auto_debit
RP0017810,L002056,B00489,2024-10,8673.22,8929.54,0,on_time,136811.58,1,ACH
RP0016666,L002056,B00489,2024-11,8673.22,8745.41,0,on_time,128138.36,1,auto_debit
RP0015478,L002056,B00489,2024-12,8673.22,8601.06,0,on_time,119465.13,1,ACH
RP0014259,L002056,B00489,2025-01,8673.22,8608.37,0,on_time,110791.91,1,ACH
RP0013029,L002056,B00489,2025-02,8673.22,8923.76,0,on_time,102118.69,1,auto_debit
RP0011791,L002056,B00489,2025-03,8673.22,8773.64,0,on_time,93445.47,1,auto_debit
RP0010545,L002056,B00489,2025-04,8673.22,8930.49,0,on_time,84772.25,1,auto_debit
RP0009293,L002056,B00489,2025-05,8673.22,8586.17,0,on_time,76099.02,1,ACH
RP0008036,L002056,B00489,2025-06,8673.22,8729.44,0,on_time,67425.8,1,ACH
RP0006774,L002056,B00489,2025-07,8673.22,8555.56,0,on_time,58752.58,1,auto_debit
RP0005508,L002056,B00489,2025-08,8673.22,8846.08,0,on_time,50079.36,0,auto_debit
RP0004237,L002056,B00489,2025-09,8673.22,8541.19,0,on_time,41406.14,1,ACH
RP0002965,L002056,B00489,2025-10,8673.22,8669.93,2,on_time,32732.91,1,ACH
RP0001692,L002056,B00489,2025-11,8673.22,8868.59,0,on_time,24059.69,1,auto_debit
RP0000417,L002056,B00489,2025-12,8673.22,5205.32,0,on_time,15386.47,1,ACH
RP0036053,L002078,B00033,2024-11,49129.06,49781.91,0,on_time,792329.36,1,auto_debit
RP0034314,L002078,B00033,2024-12,49129.06,49675.0,0,on_time,743200.3,1,ACH
RP0032364,L002078,B00033,2025-01,49129.06,48775.59,0,on_time,694071.24,0,auto_debit
RP0030242,L002078,B00033,2025-02,49129.06,48403.46,0,on_time,644942.18,1,auto_debit
RP0027986,L002078,B00033,2025-03,49129.06,49002.11,0,on_time,595813.12,1,ACH
RP0025502,L002078,B00033,2025-04,49129.06,48229.51,0,on_time,546684.06,1,auto_debit
RP0022759,L002078,B00033,2025-05,49129.06,49514.53,2,on_time,497555.0,1,auto_debit
RP0019694,L002078,B00033,2025-06,49129.06,48784.51,0,on_time,448425.94,0,auto_debit
RP0016318,L002078,B00033,2025-07,49129.06,49912.1,0,on_time,399296.88,1,wire
RP0012652,L002078,B00033,2025-08,49129.06,49290.86,2,on_time,350167.82,1,auto_debit
RP0008910,L002078,B00033,2025-09,49129.06,49759.54,0,on_time,301038.76,0,ACH
RP0005120,L002078,B00033,2025-10,49129.06,48641.84,0,on_time,251909.7,0,branch
RP0002577,L002078,B00033,2025-11,49129.06,49881.42,0,on_time,202780.64,0,auto_debit
RP0000028,L002078,B00033,2025-12,49129.06,50085.98,2,on_time,153651.58,1,auto_debit
RP0029986,L002079,B01001,2024-03,9892.58,10005.19,0,on_time,309027.03,0,ACH
RP0028487,L002079,B01001,2024-04,9892.58,10029.46,0,on_time,299134.46,1,auto_debit
RP0026931,L002079,B01001,2024-05,9892.58,10129.5,0,on_time,289241.88,1,wire
RP0025200,L002079,B01001,2024-06,9892.58,9802.12,0,on_time,279349.3,1,ACH
RP0023382,L002079,B01001,2024-07,9892.58,10117.54,0,on_time,269456.72,1,auto_debit
RP0021424,L002079,B01001,2024-08,9892.58,10067.14,0,on_time,259564.15,0,auto_debit
RP0019311,L002079,B01001,2024-09,9892.58,9952.69,0,on_time,249671.57,1,auto_debit
RP0018204,L002079,B01001,2024-10,9892.58,9757.3,20,late_1_29,239778.99,1,auto_debit
RP0017069,L002079,B01001,2024-11,9892.58,10179.1,0,on_time,229886.41,1,auto_debit
RP0015900,L002079,B01001,2024-12,9892.58,10139.84,0,on_time,219993.84,0,auto_debit
RP0014684,L002079,B01001,2025-01,9892.58,9881.82,0,on_time,210101.26,0,ACH
RP0013454,L002079,B01001,2025-02,9892.58,9776.11,0,on_time,200208.68,1,wire
RP0012217,L002079,B01001,2025-03,9892.58,9874.4,0,on_time,190316.1,1,auto_debit
RP0010974,L002079,B01001,2025-04,9892.58,10151.08,2,on_time,180423.53,1,auto_debit
RP0009723,L002079,B01001,2025-05,9892.58,9695.41,0,on_time,170530.95,1,ACH
RP0008467,L002079,B01001,2025-06,9892.58,9872.18,0,on_time,160638.37,1,ACH
RP0007207,L002079,B01001,2025-07,9892.58,9739.09,0,on_time,150745.8,1,ACH
RP0005942,L002079,B01001,2025-08,9892.58,9808.37,0,on_time,140853.22,0,auto_debit
RP0004673,L002079,B01001,2025-09,9892.58,10058.29,0,on_time,130960.64,0,auto_debit
RP0003402,L002079,B01001,2025-10,9892.58,10174.21,0,on_time,121068.06,1,ACH
RP0002130,L002079,B01001,2025-11,9892.58,9862.22,0,on_time,111175.49,0,auto_debit
RP0000856,L002079,B01001,2025-12,9892.58,9746.34,2,on_time,101282.91,0,ACH
RP0043463,L002100,B00275,2024-02,38793.91,39266.51,20,late_1_29,1161206.09,1,auto_debit
RP0042858,L002100,B00275,2024-03,38793.91,39029.8,0,on_time,1122412.19,1,wire
RP0042153,L002100,B00275,2024-04,38793.91,38519.68,0,on_time,1083618.28,1,ACH
RP0041331,L002100,B00275,2024-05,38793.91,39362.23,0,on_time,1044824.37,1,auto_debit
RP0040388,L002100,B00275,2024-06,38793.91,38428.21,0,on_time,1006030.46,1,ACH
RP0039299,L002100,B00275,2024-07,38793.91,38348.65,0,on_time,967236.56,1,ACH
RP0038064,L002100,B00275,2024-08,38793.91,38144.37,0,on_time,928442.65,1,ACH
RP0036669,L002100,B00275,2024-09,38793.91,38517.67,0,on_time,889648.74,0,auto_debit
RP0035030,L002100,B00275,2024-10,38793.91,39076.75,0,on_time,850854.84,1,ACH
RP0033155,L002100,B00275,2024-11,38793.91,38036.89,0,on_time,812060.93,1,auto_debit
RP0031095,L002100,B00275,2024-12,38793.91,39130.65,2,on_time,773267.02,1,auto_debit
RP0028880,L002100,B00275,2025-01,38793.91,38272.15,0,on_time,734473.12,1,ACH
RP0026519,L002100,B00275,2025-02,38793.91,39943.58,0,on_time,695679.21,1,auto_debit
RP0023853,L002100,B00275,2025-03,38793.91,27576.93,0,on_time,656885.3,1,ACH
RP0020922,L002100,B00275,2025-04,38793.91,38717.28,0,on_time,618091.39,1,auto_debit
RP0017653,L002100,B00275,2025-05,38793.91,38089.36,0,on_time,579297.49,0,ACH
RP0015305,L002100,B00275,2025-06,38793.91,39773.15,2,on_time,540503.58,0,auto_debit
RP0012850,L002100,B00275,2025-07,38793.91,39784.91,0,on_time,501709.67,1,auto_debit
RP0010364,L002100,B00275,2025-08,38793.91,38192.47,0,on_time,462915.77,1,wire
RP0007854,L002100,B00275,2025-09,38793.91,3356.28,0,on_time,424121.86,0,wire
RP0005324,L002100,B00275,2025-10,38793.91,38565.92,0,on_time,385327.95,1,ACH
RP0002781,L002100,B00275,2025-11,38793.91,38884.05,0,on_time,346534.04,1,ACH
RP0000233,L002100,B00275,2025-12,38793.91,39878.07,0,on_time,307740.14,1,wire
RP0015559,L002125,B00588,2024-12,10102.49,10222.85,0,on_time,209221.75,1,ACH
RP0014340,L002125,B00588,2025-01,10102.49,10073.83,0,on_time,199119.26,1,auto_debit
RP0013110,L002125,B00588,2025-02,10102.49,10246.79,0,on_time,189016.77,1,auto_debit
RP0011872,L002125,B00588,2025-03,10102.49,10250.6,2,on_time,178914.28,1,ACH
RP0010628,L002125,B00588,2025-04,10102.49,10257.52,10,late_1_29,168811.79,1,auto_debit
RP0009376,L002125,B00588,2025-05,10102.49,10137.45,0,on_time,158709.3,1,auto_debit
RP0008119,L002125,B00588,2025-06,10102.49,10353.22,0,on_time,148606.81,1,wire
RP0006859,L002125,B00588,2025-07,10102.49,9953.66,0,on_time,138504.32,1,auto_debit
RP0005594,L002125,B00588,2025-08,10102.49,10066.89,0,on_time,128401.84,1,ACH
RP0004323,L002125,B00588,2025-09,10102.49,10212.48,0,on_time,118299.35,0,ACH
RP0003052,L002125,B00588,2025-10,10102.49,10174.57,0,on_time,108196.86,1,auto_debit
RP0001779,L002125,B00588,2025-11,10102.49,10215.96,0,on_time,98094.37,1,ACH
RP0000504,L002125,B00588,2025-12,10102.49,10226.12,0,on_time,87991.88,1,ACH
RP0031893,L002174,B00503,2024-09,15144.77,15268.5,0,on_time,242664.69,0,auto_debit
RP0031193,L002174,B00503,2024-10,15144.77,14744.33,2,on_time,227519.91,1,auto_debit
RP0029734,L002174,B00503,2024-11,15144.77,15472.22,0,on_time,212375.14,1,ACH
RP0028227,L002174,B00503,2024-12,15144.77,15398.12,0,on_time,197230.36,1,wire
RP0026642,L002174,B00503,2025-01,15144.77,15499.77,0,on_time,182085.59,1,auto_debit
RP0024896,L002174,B00503,2025-02,15144.77,15292.67,0,on_time,166940.81,1,auto_debit
RP0023061,L002174,B00503,2025-03,15144.77,15169.13,2,on_time,151796.04,1,wire
RP0021074,L002174,B00503,2025-04,15144.77,15367.17,0,on_time,136651.26,0,auto_debit
RP0018940,L002174,B00503,2025-05,15144.77,15390.2,0,on_time,121506.49,1,wire
RP0016677,L002174,B00503,2025-06,15144.77,15223.55,0,on_time,106361.71,1,auto_debit
RP0014270,L002174,B00503,2025-07,15144.77,14904.2,0,on_time,91216.94,1,auto_debit
RP0011802,L002174,B00503,2025-08,15144.77,14956.26,2,on_time,76072.17,0,wire
RP0009305,L002174,B00503,2025-09,15144.77,15228.42,0,on_time,60927.39,1,ACH
RP0006787,L002174,B00503,2025-10,15144.77,15472.85,0,on_time,45782.62,1,ACH
RP0004250,L002174,B00503,2025-11,15144.77,15000.69,0,on_time,30637.84,1,ACH
RP0001705,L002174,B00503,2025-12,15144.77,15440.56,0,on_time,15493.07,1,wire
RP0029288,L002178,B01111,2024-09,5502.83,5495.87,2,on_time,58185.62,1,auto_debit
RP0027771,L002178,B01111,2024-10,5502.83,2952.81,0,on_time,52682.79,1,auto_debit
RP0026139,L002178,B01111,2024-11,5502.83,5502.7,2,on_time,47179.96,0,ACH
RP0024363,L002178,B01111,2024-12,5502.83,5444.79,0,on_time,41677.13,1,ACH
RP0022486,L002178,B01111,2025-01,5502.83,5591.38,0,on_time,36174.3,1,auto_debit
RP0020455,L002178,B01111,2025-02,5502.83,5551.47,2,on_time,30671.47,1,auto_debit
RP0018281,L002178,B01111,2025-03,5502.83,5507.91,0,on_time,25168.64,1,ACH
RP0015982,L002178,B01111,2025-04,5502.83,5463.49,2,on_time,19665.81,1,ACH
RP0013538,L002178,B01111,2025-05,5502.83,5475.78,0,on_time,14162.98,1,auto_debit
RP0011060,L002178,B01111,2025-06,5502.83,5511.02,0,on_time,8660.15,1,auto_debit
RP0008557,L002178,B01111,2025-07,5502.83,5515.99,0,on_time,3157.32,1,auto_debit
RP0006032,L002178,B01111,2025-08,5502.83,5499.08,0,on_time,0.0,0,auto_debit
RP0026814,L002179,B00812,2024-01,29440.66,29419.63,2,on_time,816253.42,1,auto_debit
RP0025962,L002179,B00812,2024-02,29440.66,29432.23,0,on_time,786812.77,1,auto_debit
RP0025078,L002179,B00812,2024-03,29440.66,13126.19,0,on_time,757372.11,1,ACH
RP0024178,L002179,B00812,2024-04,29440.66,29631.29,0,on_time,727931.45,0,auto_debit
RP0023252,L002179,B00812,2024-05,29440.66,29889.59,0,on_time,698490.79,1,auto_debit
RP0022286,L002179,B00812,2024-06,29440.66,28879.34,0,on_time,669050.14,1,auto_debit
RP0021282,L002179,B00812,2024-07,29440.66,29074.51,0,on_time,639609.48,0,ACH
RP0020241,L002179,B00812,2024-08,29440.66,30287.83,0,on_time,610168.82,1,ACH
RP0019164,L002179,B00812,2024-09,29440.66,29439.92,0,on_time,580728.16,0,auto_debit
RP0018055,L002179,B00812,2024-10,29440.66,30309.54,0,on_time,551287.51,1,wire
RP0016917,L002179,B00812,2024-11,29440.66,24494.04,2,on_time,521846.85,1,auto_debit
RP0015743,L002179,B00812,2024-12,29440.66,29887.45,0,on_time,492406.19,1,online_portal
RP0014526,L002179,B00812,2025-01,29440.66,29830.7,0,on_time,462965.53,0,auto_debit
RP0013296,L002179,B00812,2025-02,29440.66,30101.17,0,on_time,433524.88,1,auto_debit
RP0012058,L002179,B00812,2025-03,29440.66,29435.44,0,on_time,404084.22,1,auto_debit
RP0010815,L002179,B00812,2025-04,29440.66,29912.7,0,on_time,374643.56,1,auto_debit
RP0009563,L002179,B00812,2025-05,29440.66,12217.54,2,on_time,345202.9,1,auto_debit
RP0008306,L002179,B00812,2025-06,29440.66,25743.05,20,late_1_29,315762.25,1,auto_debit
RP0007046,L002179,B00812,2025-07,29440.66,25278.69,0,on_time,286321.59,1,ACH
RP0005781,L002179,B00812,2025-08,29440.66,29956.96,0,on_time,256880.93,1,auto_debit
RP0004511,L002179,B00812,2025-09,29440.66,29256.89,0,on_time,227440.27,1,ACH
RP0003240,L002179,B00812,2025-10,29440.66,30244.39,0,on_time,197999.62,1,auto_debit
