payroll_id,business_id,payroll_month,employee_count,full_time_count,part_time_count,payroll_amount,avg_wage_estimate,overtime_hours_proxy,payroll_processor
PY0005417,B00917,2024-04,5,3,2,18124.64,3624.93,14.8,ADP
PY0005418,B00918,2024-04,4,3,1,12978.02,3244.51,58.5,manual
PY0005419,B00919,2024-04,5,3,2,11555.65,2311.13,31.1,Paychex
PY0005420,B00920,2024-04,5,4,1,25589.25,5117.85,60.2,QuickBooks
PY0005421,B00921,2024-04,11,8,3,54715.03,4974.09,71.4,ADP
PY0005422,B00922,2024-04,29,25,4,174266.29,6009.18,45.9,Paychex
PY0005423,B00923,2024-04,1,1,0,9201.31,9201.31,13.6,ADP
PY0005424,B00924,2024-04,2,1,1,9629.81,4814.91,32.2,Gusto
PY0005425,B00925,2024-04,10,7,3,49963.82,4996.38,48.3,ADP
PY0005426,B00926,2024-04,7,5,2,21421.77,3060.25,9.3,ADP
PY0005427,B00927,2024-04,4,3,1,17970.63,4492.66,9.5,ADP
PY0005428,B00928,2024-04,7,4,3,27912.83,3987.55,27.2,Gusto
PY0005429,B00929,2024-04,7,5,2,44033.84,6290.55,71.7,Paychex
PY0005430,B00930,2024-04,4,2,2,21602.54,5400.64,61.6,ADP
PY0005431,B00931,2024-04,5,3,2,15164.22,3032.84,78.4,ADP
PY0005432,B00932,2024-04,13,10,3,60790.77,4676.21,61.0,ADP
PY0005433,B00933,2024-04,10,8,2,45978.72,4597.87,23.3,ADP
PY0005434,B00934,2024-04,4,2,2,15485.08,3871.27,40.7,ADP
PY0005435,B00935,2024-04,4,3,1,15317.21,3829.3,71.0,ADP
PY0005436,B00936,2024-04,1,1,0,9976.26,9976.26,75.8,QuickBooks
PY0005437,B00937,2024-04,6,4,2,21606.75,3601.13,40.5,ADP
PY0005438,B00938,2024-04,1,1,0,12991.83,12991.83,60.7,Paychex
PY0005439,B00939,2024-04,3,2,1,11886.54,3962.18,2.6,ADP
PY0005440,B00940,2024-04,7,4,3,22509.1,3215.59,66.0,Gusto
PY0005441,B00941,2024-04,12,9,3,83084.12,6923.68,49.5,Gusto
PY0005442,B00942,2024-04,8,5,3,41705.91,5213.24,69.4,ADP
PY0005443,B00943,2024-04,4,2,2,20513.63,5128.41,50.2,Gusto
PY0005444,B00944,2024-04,25,19,6,113741.36,4549.65,38.0,ADP
PY0005445,B00945,2024-04,10,7,3,40937.22,4093.72,62.8,Gusto
PY0005446,B00946,2024-04,16,13,3,62428.57,3901.79,72.1,Paychex
PY0005447,B00947,2024-04,4,3,1,27654.35,6913.59,32.8,QuickBooks
PY0005448,B00948,2024-04,3,2,1,20128.88,6709.63,77.9,Paychex
PY0005449,B00949,2024-04,2,2,0,11033.35,5516.68,63.0,Paychex
PY0005450,B00950,2024-04,4,2,2,10882.09,2720.52,47.3,ADP
PY0005451,B00951,2024-04,11,7,4,54254.31,4932.21,58.4,Paychex
PY0005452,B00952,2024-04,12,9,3,44213.89,3684.49,65.2,ADP
PY0005453,B00953,2024-04,3,2,1,7666.57,2555.52,4.7,ADP
PY0005454,B00954,2024-04,37,31,6,200492.84,5418.73,10.5,ADP
PY0005455,B00955,2024-04,3,3,0,12190.83,4063.61,56.4,Gusto
PY0005456,B00956,2024-04,6,4,2,25362.32,4227.05,66.1,Gusto
PY0005457,B00957,2024-04,17,12,5,70669.21,4157.01,65.0,ADP
PY0005458,B00958,2024-04,17,13,4,66505.54,3912.09,1.0,QuickBooks
PY0005459,B00959,2024-04,1,1,0,9112.15,9112.15,53.2,Paychex
PY0005460,B00960,2024-04,12,8,4,57478.12,4789.84,63.8,QuickBooks
PY0005461,B00961,2024-04,3,2,1,10361.99,3454.0,51.3,Gusto
PY0005462,B00962,2024-04,6,4,2,35039.76,5839.96,76.7,ADP
PY0005463,B00963,2024-04,13,10,3,57911.81,4454.75,7.8,Paychex
PY0005464,B00964,2024-04,9,7,2,54143.24,6015.92,67.2,Paychex
PY0005465,B00965,2024-04,5,4,1,17994.19,3598.84,1.2,ADP
PY0005466,B00966,2024-04,3,2,1,29952.79,9984.26,31.9,ADP
PY0005467,B00967,2024-04,5,4,1,16585.45,3317.09,47.9,QuickBooks
PY0005468,B00968,2024-04,5,3,2,14642.62,2928.52,59.2,ADP
PY0005469,B00969,2024-04,7,5,2,17615.92,2516.56,62.5,ADP
PY0005470,B00970,2024-04,12,10,2,45747.25,3812.27,57.2,Paychex
PY0005471,B00971,2024-04,3,2,1,13780.2,4593.4,55.8,QuickBooks
PY0005472,B00972,2024-04,10,6,4,35464.66,3546.47,30.0,Gusto
PY0005473,B00973,2024-04,9,6,3,56535.9,6281.77,66.9,QuickBooks
PY0005474,B00974,2024-04,8,5,3,45187.73,5648.47,34.9,ADP
PY0005475,B00975,2024-04,5,4,1,18919.25,3783.85,23.9,ADP
PY0005476,B00976,2024-04,1,1,0,9932.57,9932.57,45.7,ADP
PY0005477,B00977,2024-04,2,1,1,17812.01,8906.0,23.6,Paychex
PY0005478,B00978,2024-04,8,6,2,61818.99,7727.37,60.0,Paychex
PY0005479,B00979,2024-04,4,2,2,20387.61,5096.9,52.4,Gusto
PY0005480,B00980,2024-04,3,3,0,8869.78,2956.59,4.9,QuickBooks
PY0005481,B00981,2024-04,2,1,1,5846.07,2923.04,46.5,ADP
PY0005482,B00982,2024-04,5,4,1,20431.94,4086.39,63.3,Paychex
PY0005483,B00983,2024-04,3,2,1,15734.56,5244.85,31.2,Gusto
PY0005484,B00984,2024-04,14,11,3,52759.47,3768.53,43.0,Gusto
PY0005485,B00985,2024-04,8,5,3,35356.19,4419.52,19.0,ADP
PY0005486,B00986,2024-04,2,1,1,23275.75,11637.88,64.5,Paychex
PY0005487,B00987,2024-04,3,2,1,13553.93,4517.98,46.4,Gusto
PY0005488,B00988,2024-04,4,2,2,25454.62,6363.66,63.1,QuickBooks
PY0005489,B00989,2024-04,9,7,2,39274.01,4363.78,21.0,QuickBooks
PY0005490,B00990,2024-04,2,1,1,12519.43,6259.72,10.2,ADP
PY0005491,B00991,2024-04,4,3,1,20464.51,5116.13,23.5,QuickBooks
PY0005492,B00992,2024-04,4,3,1,18183.82,4545.96,9.7,Paychex
PY0005493,B00993,2024-04,16,13,3,54671.71,3416.98,17.2,QuickBooks
PY0005494,B00994,2024-04,23,15,8,108228.7,4705.6,0.6,Paychex
PY0005495,B00995,2024-04,9,6,3,53223.18,5913.69,8.3,Paychex
PY0005496,B00996,2024-04,9,7,2,22847.08,2538.56,49.6,Gusto
PY0005497,B00997,2024-04,3,2,1,21202.29,7067.43,27.2,Gusto
PY0005498,B00998,2024-04,9,7,2,53404.11,5933.79,24.6,QuickBooks
PY0005499,B00999,2024-04,5,3,2,25321.88,5064.38,57.8,ADP
PY0005500,B01000,2024-04,47,37,10,162747.43,3462.71,6.9,manual
PY0005501,B01001,2024-04,4,3,1,14981.54,3745.39,7.4,QuickBooks
PY0005502,B01002,2024-04,9,7,2,45645.95,5071.77,27.3,Gusto
PY0005503,B01003,2024-04,3,2,1,19137.22,6379.07,76.5,Paychex
PY0005504,B01004,2024-04,2,1,1,14721.29,7360.65,40.1,ADP
PY0005505,B01005,2024-04,3,2,1,9684.1,3228.03,78.9,manual
PY0005506,B01006,2024-04,20,12,8,61176.84,3058.84,70.5,Paychex
PY0005507,B01007,2024-04,7,6,1,34637.92,4948.27,12.5,Gusto
PY0005508,B01008,2024-04,2,2,0,9761.17,4880.59,40.5,Paychex
PY0005509,B01009,2024-04,7,4,3,53051.17,7578.74,61.0,QuickBooks
PY0005510,B01010,2024-04,8,5,3,51133.48,6391.69,20.3,Paychex
PY0005511,B01011,2024-04,5,4,1,30614.57,6122.91,53.7,ADP
PY0005512,B01012,2024-04,20,13,7,92312.21,4615.61,13.0,Gusto
PY0005513,B01013,2024-04,4,2,2,19070.28,4767.57,32.3,ADP
PY0005514,B01014,2024-04,3,2,1,9537.58,3179.19,76.2,Paychex
PY0005515,B01015,2024-04,7,5,2,41095.78,5870.83,67.2,QuickBooks
PY0005516,B01016,2024-04,7,5,2,36854.35,5264.91,12.9,QuickBooks
PY0005517,B01017,2024-04,2,1,1,23115.91,11557.96,64.1,Paychex
PY0005518,B01018,2024-04,8,6,2,33561.06,4195.13,26.4,Paychex
PY0005519,B01019,2024-04,6,4,2,26142.88,4357.15,6.6,Paychex
PY0005520,B01020,2024-04,12,8,4,58168.76,4847.4,77.8,QuickBooks
PY0005521,B01021,2024-04,6,3,3,19575.63,3262.61,65.4,ADP
PY0005522,B01022,2024-04,12,9,3,34416.06,2868.0,32.7,QuickBooks
PY0005523,B01023,2024-04,3,2,1,23547.66,7849.22,9.9,ADP
PY0005524,B01024,2024-04,3,2,1,17202.8,5734.27,27.4,ADP
PY0005525,B01025,2024-04,4,2,2,18352.96,4588.24,10.8,Paychex
PY0005526,B01026,2024-04,46,37,9,273287.03,5941.02,17.3,Paychex
PY0005527,B01027,2024-04,3,2,1,16169.35,5389.78,35.5,QuickBooks
PY0005528,B01028,2024-04,1,1,0,6099.89,6099.89,31.6,Paychex
PY0005529,B01029,2024-04,3,2,1,25669.42,8556.47,33.4,Paychex
PY0005530,B01030,2024-04,18,15,3,65719.83,3651.1,75.3,ADP
PY0005531,B01031,2024-04,5,3,2,19696.68,3939.34,5.0,Gusto
PY0005532,B01032,2024-04,7,5,2,32884.16,4697.74,43.2,Gusto
PY0005533,B01033,2024-04,9,7,2,38157.81,4239.76,66.6,QuickBooks
PY0005534,B01034,2024-04,10,7,3,57204.47,5720.45,67.0,Paychex
PY0005535,B01035,2024-04,30,20,10,102750.81,3425.03,47.9,ADP
PY0005536,B01036,2024-04,28,17,11,78814.91,2814.82,30.0,ADP
PY0005537,B01037,2024-04,10,8,2,52954.08,5295.41,36.9,ADP
PY0005538,B01038,2024-04,20,13,7,128808.61,6440.43,54.6,Gusto
PY0005539,B01039,2024-04,1,1,0,15572.32,15572.32,76.2,ADP
PY0005540,B01040,2024-04,12,7,5,37192.08,3099.34,46.0,Paychex
PY0005541,B01041,2024-04,4,3,1,18299.44,4574.86,51.1,QuickBooks
PY0005542,B01042,2024-04,29,21,8,88101.33,3037.98,29.0,Gusto
PY0005543,B01043,2024-04,4,3,1,17026.44,4256.61,48.6,ADP
PY0005544,B01044,2024-04,1,1,0,10789.11,10789.11,63.2,ADP
PY0005545,B01045,2024-04,21,14,7,95306.39,4538.4,57.0,Paychex
PY0005546,B01046,2024-04,5,3,2,21554.85,4310.97,50.8,ADP
PY0005547,B01047,2024-04,4,3,1,21472.0,5368.0,76.3,QuickBooks
PY0005548,B01048,2024-04,8,5,3,26844.24,3355.53,79.3,ADP
PY0005549,B01049,2024-04,1,1,0,10268.43,10268.43,0.2,ADP
PY0005550,B01050,2024-04,7,4,3,29928.23,4275.46,39.8,ADP
PY0005551,B01051,2024-04,34,20,14,142844.71,4201.31,53.6,ADP
PY0005552,B01052,2024-04,4,3,1,12180.62,3045.16,54.7,ADP
PY0005553,B01053,2024-04,1,1,0,13922.43,13922.43,73.3,Gusto
PY0005554,B01054,2024-04,18,11,7,87942.0,4885.67,14.4,ADP
PY0005555,B01055,2024-04,9,5,4,29815.93,3312.88,61.7,Paychex
PY0005556,B01056,2024-04,4,3,1,16049.14,4012.29,46.7,ADP
PY0005557,B01057,2024-04,27,20,7,124250.15,4601.86,22.7,QuickBooks
PY0005558,B01058,2024-04,4,3,1,21427.27,5356.82,57.5,ADP
PY0005559,B01059,2024-04,17,10,7,52070.5,3062.97,13.0,Gusto
PY0005560,B01060,2024-04,4,2,2,18699.54,4674.89,30.4,Gusto
PY0005561,B01061,2024-04,9,8,1,42471.78,4719.09,73.7,Paychex
PY0005562,B01062,2024-04,2,1,1,18712.78,9356.39,20.6,QuickBooks
PY0005563,B01063,2024-04,44,34,10,257980.53,5863.19,76.3,Paychex
PY0005564,B01064,2024-04,2,2,0,20175.93,10087.97,39.9,ADP
PY0005565,B01065,2024-04,7,5,2,31593.0,4513.29,19.6,QuickBooks
PY0005566,B01066,2024-04,12,7,5,34454.32,2871.19,31.6,ADP
PY0005567,B01067,2024-04,5,4,1,17177.33,3435.47,36.2,Gusto
PY0005568,B01068,2024-04,11,9,2,35134.07,3194.01,3.2,Gusto
PY0005569,B01069,2024-04,12,10,2,74507.72,6208.98,57.8,QuickBooks
PY0005570,B01070,2024-04,6,3,3,17309.78,2884.96,72.6,QuickBooks
PY0005571,B01071,2024-04,11,7,4,52573.45,4779.4,57.6,ADP
PY0005572,B01072,2024-04,3,2,1,21905.85,7301.95,3.9,ADP
PY0005573,B01073,2024-04,6,5,1,31544.6,5257.43,34.4,Gusto
PY0005574,B01074,2024-04,2,2,0,6125.22,3062.61,67.6,Paychex
PY0005575,B01075,2024-04,2,1,1,8427.36,4213.68,38.1,ADP
PY0005576,B01076,2024-04,4,3,1,14367.73,3591.93,46.8,Paychex
PY0005577,B01077,2024-04,4,2,2,33498.79,8374.7,35.0,Paychex
PY0005578,B01078,2024-04,10,7,3,39461.11,3946.11,55.5,Paychex
PY0005579,B01079,2024-04,6,5,1,29887.15,4981.19,22.8,Paychex
PY0005580,B01080,2024-04,6,4,2,24577.28,4096.21,32.5,ADP
PY0005581,B01081,2024-04,19,15,4,96867.77,5098.3,15.1,ADP
PY0005582,B01082,2024-04,4,3,1,19572.8,4893.2,37.3,Gusto
PY0005583,B01083,2024-04,6,4,2,23695.29,3949.22,1.1,Gusto
PY0005584,B01084,2024-04,10,8,2,59318.79,5931.88,12.1,Gusto
PY0005585,B01085,2024-04,5,4,1,20580.0,4116.0,38.9,QuickBooks
PY0005586,B01086,2024-04,28,20,8,144500.99,5160.75,54.1,Paychex
PY0005587,B01087,2024-04,4,3,1,31235.81,7808.95,34.9,ADP
PY0005588,B01088,2024-04,7,4,3,28531.23,4075.89,14.8,Paychex
PY0005589,B01089,2024-04,4,3,1,20208.31,5052.08,12.3,QuickBooks
PY0005590,B01090,2024-04,2,1,1,11839.43,5919.72,2.5,Paychex
PY0005591,B01091,2024-04,2,1,1,12113.71,6056.86,64.6,ADP
PY0005592,B01092,2024-04,4,3,1,11645.32,2911.33,1.7,ADP
PY0005593,B01093,2024-04,1,1,0,15888.08,15888.08,43.2,Paychex
PY0005594,B01094,2024-04,5,3,2,23279.63,4655.93,18.7,Paychex
PY0005595,B01095,2024-04,15,9,6,78586.92,5239.13,6.5,Gusto
PY0005596,B01096,2024-04,5,3,2,14378.15,2875.63,75.4,ADP
PY0005597,B01097,2024-04,4,3,1,11734.62,2933.66,40.8,Paychex
PY0005598,B01098,2024-04,7,5,2,21266.34,3038.05,23.9,ADP
PY0005599,B01099,2024-04,13,10,3,72409.37,5569.95,24.4,Paychex
PY0005600,B01100,2024-04,10,8,2,44328.03,4432.8,51.7,ADP
PY0005601,B01101,2024-04,13,9,4,39711.59,3054.74,44.8,Gusto
PY0005602,B01102,2024-04,11,9,2,49896.75,4536.07,55.8,Paychex
PY0005603,B01103,2024-04,23,19,4,71171.54,3094.41,49.6,QuickBooks
PY0005604,B01104,2024-04,2,1,1,12264.28,6132.14,50.9,Gusto
PY0005605,B01105,2024-04,3,2,1,17848.92,5949.64,64.0,ADP
PY0005606,B01106,2024-04,3,2,1,29351.09,9783.7,39.4,ADP
PY0005607,B01107,2024-04,12,10,2,67357.27,5613.11,39.9,Gusto
PY0005608,B01108,2024-04,4,3,1,14150.36,3537.59,27.4,ADP
PY0005609,B01109,2024-04,4,2,2,28787.06,7196.77,25.5,Gusto
PY0005610,B01110,2024-04,9,7,2,57155.79,6350.64,43.6,Paychex
PY0005611,B01111,2024-04,3,2,1,11339.6,3779.87,58.9,QuickBooks
PY0005612,B01112,2024-04,19,12,7,113795.21,5989.22,42.6,Paychex
PY0005613,B01113,2024-04,4,3,1,17300.43,4325.11,31.8,QuickBooks
PY0005614,B01114,2024-04,12,10,2,55862.8,4655.23,69.8,ADP
PY0005615,B01115,2024-04,32,26,6,117828.12,3682.13,42.4,Paychex
PY0005616,B01116,2024-04,2,1,1,10179.38,5089.69,58.2,Paychex
PY0005617,B01117,2024-04,9,6,3,36084.9,4009.43,71.3,Paychex
PY0005618,B01118,2024-04,5,3,2,36501.2,7300.24,14.8,Gusto
PY0005619,B01119,2024-04,20,12,8,91011.97,4550.6,43.5,ADP
PY0005620,B01120,2024-04,7,6,1,19336.42,2762.35,0.7,ADP
PY0005621,B01121,2024-04,3,2,1,9524.83,3174.94,7.4,Gusto
PY0005622,B01122,2024-04,6,5,1,33928.13,5654.69,55.1,QuickBooks
PY0005623,B01123,2024-04,19,13,6,61117.71,3216.72,58.5,Paychex
PY0005624,B01124,2024-04,1,1,0,10691.01,10691.01,50.7,Gusto
PY0005625,B01125,2024-04,4,3,1,11274.32,2818.58,29.1,Gusto
PY0005626,B01126,2024-04,16,11,5,68113.86,4257.12,1.3,ADP
PY0005627,B01127,2024-04,2,1,1,5948.73,2974.37,45.1,ADP
PY0005628,B01128,2024-04,6,5,1,41946.8,6991.13,33.2,Gusto
PY0005629,B01129,2024-04,4,2,2,17048.14,4262.04,47.6,ADP
PY0005630,B01130,2024-04,38,25,13,112708.28,2966.01,59.8,ADP
PY0005631,B01131,2024-04,19,12,7,70440.49,3707.39,26.1,ADP
PY0005632,B01132,2024-04,1,1,0,13095.45,13095.45,30.5,ADP
PY0005633,B01133,2024-04,6,3,3,24630.04,4105.01,30.1,ADP
PY0005634,B01134,2024-04,8,6,2,52657.42,6582.18,63.3,Paychex
PY0005635,B01135,2024-04,20,14,6,81957.73,4097.89,21.5,Gusto
PY0005636,B01136,2024-04,6,5,1,14778.1,2463.02,77.1,Paychex
PY0005637,B01137,2024-04,5,4,1,19219.38,3843.88,72.0,ADP
PY0005638,B01138,2024-04,24,14,10,139857.43,5827.39,68.3,Gusto
PY0005639,B01139,2024-04,3,2,1,12647.37,4215.79,57.5,Paychex
PY0005640,B01140,2024-04,4,3,1,31227.46,7806.87,38.4,Gusto
PY0005641,B01141,2024-04,3,2,1,11560.39,3853.46,9.7,ADP
PY0005642,B01142,2024-04,1,1,0,17613.93,17613.93,15.9,ADP
PY0005643,B01143,2024-04,18,11,7,122039.93,6780.0,7.9,ADP
PY0005644,B01144,2024-04,3,2,1,18096.89,6032.3,71.6,Paychex
PY0005645,B01145,2024-04,17,14,3,60522.21,3560.13,77.2,ADP
PY0005646,B01146,2024-04,10,8,2,56135.3,5613.53,59.7,Gusto
PY0005647,B01147,2024-04,5,3,2,18404.79,3680.96,41.3,ADP
PY0005648,B01148,2024-04,3,2,1,11671.2,3890.4,0.5,Paychex
PY0005649,B01149,2024-04,5,4,1,23344.16,4668.83,60.2,ADP
PY0005650,B01150,2024-04,4,3,1,15489.31,3872.33,51.4,Paychex
PY0005651,B01151,2024-04,10,6,4,44634.28,4463.43,2.1,ADP
PY0005652,B01152,2024-04,5,3,2,19189.23,3837.85,7.2,ADP
PY0005653,B01153,2024-04,2,1,1,7833.05,3916.53,61.1,ADP
PY0005654,B01154,2024-04,6,5,1,33872.77,5645.46,66.0,ADP
PY0005655,B01155,2024-04,1,1,0,10083.43,10083.43,76.1,Gusto
PY0005656,B01156,2024-04,12,8,4,31833.31,2652.78,4.6,Paychex
PY0005657,B01157,2024-04,1,1,0,17792.3,17792.3,65.4,QuickBooks
PY0005658,B01158,2024-04,10,7,3,33764.36,3376.44,5.2,ADP
PY0005659,B01159,2024-04,5,3,2,12145.92,2429.18,77.8,ADP
PY0005660,B01160,2024-04,3,2,1,18251.62,6083.87,72.4,QuickBooks
PY0005661,B01161,2024-04,7,4,3,41586.15,5940.88,60.5,QuickBooks
PY0005662,B01162,2024-04,3,2,1,12513.82,4171.27,68.3,Paychex
PY0005663,B01163,2024-04,8,6,2,38533.05,4816.63,49.4,Paychex
PY0005664,B01164,2024-04,13,9,4,46153.45,3550.27,54.6,ADP
PY0005665,B01165,2024-04,5,4,1,23791.63,4758.33,27.3,Paychex
PY0005666,B01166,2024-04,2,1,1,12138.41,6069.21,56.9,QuickBooks
PY0005667,B01167,2024-04,6,5,1,25468.81,4244.8,15.6,ADP
PY0005668,B01168,2024-04,3,2,1,16532.95,5510.98,64.2,ADP
PY0005669,B01169,2024-04,3,2,1,19103.0,6367.67,10.7,Gusto
PY0005670,B01170,2024-04,7,4,3,24830.4,3547.2,69.1,QuickBooks
PY0005671,B01171,2024-04,18,10,8,116821.66,6490.09,43.0,Gusto
PY0005672,B01172,2024-04,6,4,2,20560.67,3426.78,72.6,Paychex
PY0005673,B01173,2024-04,21,13,8,87522.68,4167.75,53.1,Paychex
PY0005674,B01174,2024-04,9,6,3,27048.23,3005.36,31.4,Paychex
PY0005675,B01175,2024-04,6,4,2,19060.28,3176.71,75.4,ADP
PY0005676,B01176,2024-04,1,1,0,11759.46,11759.46,53.5,Gusto
PY0005677,B01177,2024-04,12,8,4,58710.55,4892.55,15.4,Paychex
PY0005678,B01178,2024-04,4,3,1,15434.78,3858.7,17.4,ADP
PY0005679,B01179,2024-04,6,5,1,15775.49,2629.25,33.2,QuickBooks
PY0005680,B01180,2024-04,1,1,0,16298.33,16298.33,31.1,QuickBooks
PY0005681,B01181,2024-04,9,5,4,41599.66,4622.18,67.5,Paychex
PY0005682,B01182,2024-04,12,7,5,55118.44,4593.2,27.2,Gusto
PY0005683,B01183,2024-04,2,2,0,12714.57,6357.29,58.3,Paychex
PY0005684,B01184,2024-04,20,16,4,99988.04,4999.4,30.2,Gusto
PY0005685,B01185,2024-04,8,7,1,42467.09,5308.39,25.2,Gusto
PY0005686,B01186,2024-04,15,9,6,56304.83,3753.66,49.5,Paychex
PY0005687,B01187,2024-04,11,7,4,57327.48,5211.59,60.4,Paychex
PY0005688,B01188,2024-04,4,3,1,19002.24,4750.56,39.8,Gusto
PY0005689,B01189,2024-04,2,2,0,5746.87,2873.44,71.4,ADP
PY0005690,B01190,2024-04,3,2,1,17104.13,5701.38,68.4,ADP
PY0005691,B01191,2024-04,6,4,2,42491.27,7081.88,55.8,Paychex
PY0005692,B01192,2024-04,6,4,2,28248.11,4708.02,17.7,Gusto
PY0005693,B01193,2024-04,12,10,2,69635.26,5802.94,0.6,ADP
PY0005694,B01194,2024-04,19,11,8,83622.83,4401.2,59.9,Paychex
PY0005695,B01195,2024-04,5,3,2,22317.7,4463.54,18.6,Paychex
PY0005696,B01196,2024-04,2,1,1,8424.3,4212.15,20.7,ADP
PY0005697,B01197,2024-04,5,3,2,29946.27,5989.25,40.0,ADP
PY0005698,B01198,2024-04,15,10,5,75743.42,5049.56,24.8,QuickBooks
PY0005699,B01199,2024-04,15,10,5,78382.4,5225.49,43.7,Gusto
PY0005700,B01200,2024-04,4,3,1,19872.28,4968.07,9.8,ADP
PY0005701,B01201,2024-04,7,4,3,50952.74,7278.96,77.6,ADP
PY0005702,B01202,2024-04,1,1,0,9358.35,9358.35,46.8,QuickBooks
PY0005703,B01203,2024-04,3,2,1,18436.33,6145.44,77.1,ADP
PY0005704,B01204,2024-04,19,13,6,133070.23,7003.7,8.9,Paychex
PY0005705,B01205,2024-04,5,3,2,16000.78,3200.16,37.6,ADP
PY0005706,B01206,2024-04,10,7,3,39170.94,3917.09,59.1,ADP
PY0005707,B01207,2024-04,8,7,1,46204.19,5775.52,32.0,Gusto
PY0005708,B01208,2024-04,9,7,2,43865.23,4873.91,62.2,ADP
PY0005709,B01209,2024-04,50,34,16,295332.06,5906.64,20.3,Gusto
PY0005710,B01210,2024-04,5,4,1,23269.74,4653.95,1.8,Paychex
PY0005711,B01211,2024-04,1,1,0,9612.11,9612.11,16.8,QuickBooks
PY0005712,B01212,2024-04,4,3,1,15046.17,3761.54,54.1,Paychex
PY0005713,B01213,2024-04,6,4,2,23379.73,3896.62,58.6,Paychex
PY0005714,B01214,2024-04,48,37,11,310480.08,6468.34,75.0,QuickBooks
PY0005715,B01215,2024-04,4,3,1,15973.69,3993.42,5.3,Gusto
PY0005716,B01216,2024-04,7,4,3,42983.08,6140.44,32.5,Paychex
PY0005717,B01217,2024-04,4,3,1,16880.75,4220.19,24.5,Gusto
PY0005718,B01218,2024-04,7,4,3,39668.68,5666.95,16.3,ADP
PY0005719,B01219,2024-04,4,2,2,20949.2,5237.3,16.1,ADP
PY0005720,B01220,2024-04,3,2,1,5622.73,1874.24,42.5,Paychex
PY0005721,B01221,2024-04,2,2,0,7400.32,3700.16,57.9,ADP
PY0005722,B01222,2024-04,5,3,2,18971.68,3794.34,55.5,Paychex
PY0005723,B01223,2024-04,11,9,2,70361.63,6396.51,66.7,ADP
PY0005724,B01224,2024-04,8,5,3,36595.36,4574.42,11.6,Paychex
PY0005725,B01225,2024-04,7,6,1,33308.01,4758.29,4.2,Paychex
PY0005726,B01226,2024-04,2,2,0,20432.05,10216.03,18.5,Paychex
PY0005727,B01227,2024-04,17,12,5,75004.44,4412.03,66.5,QuickBooks
PY0005728,B01228,2024-04,4,3,1,20521.2,5130.3,45.3,manual
PY0005729,B01229,2024-04,5,4,1,19597.94,3919.59,61.4,ADP
PY0005730,B01230,2024-04,3,2,1,8992.85,2997.62,63.2,Gusto
PY0005731,B01231,2024-04,35,27,8,147326.06,4209.32,64.8,Paychex
PY0005732,B01232,2024-04,3,2,1,15084.43,5028.14,64.2,ADP
PY0005733,B01233,2024-04,9,6,3,34155.17,3795.02,70.9,Paychex
PY0005734,B01234,2024-04,2,1,1,5722.52,2861.26,59.4,ADP
PY0005735,B01235,2024-04,3,2,1,14778.97,4926.32,51.1,Gusto
PY0005736,B01236,2024-04,38,23,15,210381.62,5536.36,69.0,ADP
PY0005737,B01237,2024-04,12,7,5,74706.11,6225.51,44.8,Paychex
PY0005738,B01238,2024-04,12,9,3,75781.19,6315.1,41.0,Gusto
PY0005739,B01239,2024-04,2,2,0,15838.58,7919.29,73.2,Paychex
PY0005740,B01240,2024-04,5,3,2,13478.39,2695.68,11.5,Paychex
PY0005741,B01241,2024-04,5,4,1,30143.86,6028.77,49.9,ADP
PY0005742,B01242,2024-04,32,21,11,174716.12,5459.88,68.0,Gusto
PY0005743,B01243,2024-04,6,3,3,32123.63,5353.94,63.9,QuickBooks
PY0005744,B01244,2024-04,3,2,1,7804.05,2601.35,72.1,Paychex
PY0005745,B01245,2024-04,4,3,1,9928.53,2482.13,55.9,ADP
PY0005746,B01246,2024-04,7,5,2,43945.01,6277.86,19.3,ADP
PY0005747,B01247,2024-04,2,1,1,6102.69,3051.35,70.6,Paychex
PY0005748,B01248,2024-04,4,3,1,22020.27,5505.07,37.5,Gusto
PY0005749,B01249,2024-04,3,2,1,13427.07,4475.69,43.6,ADP
PY0005750,B01250,2024-04,2,1,1,10981.89,5490.95,29.8,ADP
PY0005751,B01251,2024-04,38,29,9,112226.83,2953.34,6.4,ADP
PY0005752,B01252,2024-04,38,22,16,151874.28,3996.69,2.2,ADP
PY0005753,B01253,2024-04,6,4,2,28263.39,4710.56,1.3,ADP
PY0005754,B01254,2024-04,4,2,2,21163.49,5290.87,3.8,Gusto
PY0005755,B01255,2024-04,2,1,1,6960.33,3480.17,38.8,ADP
PY0005756,B01256,2024-04,4,3,1,25692.49,6423.12,19.7,ADP
PY0005757,B01257,2024-04,5,3,2,20735.79,4147.16,53.1,Gusto
PY0005758,B01258,2024-04,1,1,0,9974.42,9974.42,21.3,Gusto
PY0005759,B01259,2024-04,9,6,3,58521.55,6502.39,51.7,QuickBooks
PY0005760,B01260,2024-04,3,2,1,22701.79,7567.26,66.8,QuickBooks
PY0005761,B01261,2024-04,7,5,2,42894.38,6127.77,7.2,Paychex
PY0005762,B01262,2024-04,5,3,2,24803.35,4960.67,40.3,Gusto
PY0005763,B01263,2024-04,22,14,8,131743.99,5988.36,41.8,Paychex
PY0005764,B01264,2024-04,9,5,4,38367.84,4263.09,60.7,Gusto
PY0005765,B01265,2024-04,2,1,1,22706.98,11353.49,44.9,Gusto
