review_id,business_id,review_month,review_type,review_action,internal_watchlist_flag_after_review,review_reason,notes_available_flag
CR0001189,B00860,2024-09,relationship_manager,limit_decrease,1,industry_conditions,0
CR0001190,B00860,2024-12,automated,watchlist_add,1,industry_conditions,0
CR0001191,B00860,2025-03,automated,limit_decrease,1,repayment_behavior,1
CR0001192,B00860,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0001193,B00860,2025-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0001194,B00860,2025-12,automated,watchlist_add,1,cash_flow_change,0
CR0001195,B00863,2024-03,relationship_manager,no_change,0,cash_flow_change,1
CR0001196,B00863,2024-09,relationship_manager,limit_decrease,1,collection_delay,1
CR0001197,B00863,2024-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0001198,B00863,2025-03,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0001199,B00863,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0001200,B00863,2025-09,automated,watchlist_add,1,industry_conditions,1
CR0001201,B00863,2025-12,risk_team,watchlist_add,1,cash_flow_change,0
CR0001202,B00864,2024-03,automated,limit_decrease,1,cash_flow_change,1
CR0001203,B00864,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0001204,B00864,2024-09,automated,manual_review,1,collection_delay,0
CR0001205,B00864,2025-03,automated,watchlist_add,1,cash_flow_change,1
CR0001206,B00864,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0001207,B00864,2025-12,automated,watchlist_add,1,industry_conditions,1
CR0001208,B00870,2024-06,automated,limit_decrease,1,collection_delay,0
CR0001209,B00870,2024-09,automated,watchlist_add,1,collection_delay,0
CR0001210,B00870,2025-03,automated,limit_decrease,1,industry_conditions,1
CR0001211,B00870,2025-06,automated,watchlist_remove,0,cash_flow_change,0
CR0001212,B00870,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0001213,B00873,2024-09,automated,limit_decrease,1,repayment_behavior,0
CR0001214,B00873,2024-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0001215,B00873,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0001216,B00873,2025-06,automated,limit_decrease,1,collection_delay,1
CR0001217,B00873,2025-09,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0001218,B00873,2025-12,automated,limit_decrease,1,collection_delay,1
CR0001219,B00875,2024-03,relationship_manager,limit_decrease,1,collection_delay,1
CR0001220,B00875,2024-06,relationship_manager,watchlist_add,1,collection_delay,1
CR0001221,B00875,2024-12,automated,limit_decrease,1,industry_conditions,1
CR0001222,B00875,2025-03,automated,watchlist_add,1,collection_delay,1
CR0001223,B00875,2025-06,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0001224,B00875,2025-09,automated,watchlist_add,1,cash_flow_change,0
CR0001225,B00875,2025-12,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0001226,B00889,2024-03,relationship_manager,manual_review,1,collection_delay,0
CR0001227,B00889,2024-06,automated,manual_review,1,collection_delay,1
CR0001228,B00889,2024-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0001229,B00889,2024-12,relationship_manager,watchlist_add,1,industry_conditions,1
CR0001230,B00889,2025-03,automated,manual_review,1,collection_delay,1
CR0001231,B00889,2025-06,relationship_manager,limit_decrease,1,collection_delay,1
CR0001232,B00971,2024-09,automated,manual_review,1,repayment_behavior,1
CR0001233,B00971,2024-12,risk_team,manual_review,1,cash_flow_change,1
CR0001234,B00971,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0001235,B00971,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0001236,B00971,2025-09,automated,watchlist_add,1,repayment_behavior,1
CR0001237,B00971,2025-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0001238,B00976,2024-06,automated,watchlist_add,1,repayment_behavior,1
CR0001239,B00976,2024-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0001240,B00976,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0001241,B00976,2025-06,automated,limit_decrease,1,repayment_behavior,0
CR0001242,B00976,2025-09,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0001243,B00976,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0001244,B00998,2024-03,automated,no_change,0,industry_conditions,1
CR0001245,B00998,2024-06,relationship_manager,limit_decrease,1,collection_delay,0
CR0001246,B00998,2024-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0001247,B00998,2025-03,automated,watchlist_add,1,repayment_behavior,0
CR0001248,B00998,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0001249,B00998,2025-09,automated,manual_review,1,repayment_behavior,0
CR0001250,B00998,2025-12,automated,watchlist_add,1,portfolio_review,0
CR0001251,B01024,2024-03,automated,watchlist_add,1,cash_flow_change,1
CR0001252,B01024,2024-06,automated,watchlist_add,1,repayment_behavior,0
CR0001253,B01024,2024-09,automated,watchlist_add,1,collection_delay,0
CR0001254,B01024,2024-12,automated,limit_decrease,1,repayment_behavior,0
CR0001255,B01024,2025-03,automated,watchlist_add,1,cash_flow_change,1
CR0001256,B01024,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0001257,B01024,2025-09,automated,no_change,0,portfolio_review,1
CR0001258,B01024,2025-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0001259,B01061,2024-03,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0001260,B01061,2024-06,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0001261,B01061,2024-12,automated,watchlist_add,1,portfolio_review,1
CR0001262,B01061,2025-03,risk_team,manual_review,1,cash_flow_change,1
CR0001263,B01061,2025-06,relationship_manager,no_change,0,collection_delay,1
CR0001264,B01061,2025-09,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0001265,B01061,2025-12,automated,watchlist_add,1,industry_conditions,1
CR0001266,B01072,2024-03,relationship_manager,manual_review,1,industry_conditions,1
CR0001267,B01072,2024-06,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0001268,B01072,2024-12,automated,watchlist_add,1,collection_delay,0
CR0001269,B01072,2025-06,relationship_manager,watchlist_add,1,collection_delay,1
CR0001270,B01072,2025-09,risk_team,limit_decrease,1,repayment_behavior,1
CR0001271,B01072,2025-12,automated,manual_review,1,repayment_behavior,1
CR0001272,B01075,2024-03,automated,watchlist_add,1,cash_flow_change,1
CR0001273,B01075,2024-06,relationship_manager,manual_review,1,cash_flow_change,0
CR0001274,B01075,2024-09,automated,watchlist_add,1,industry_conditions,0
CR0001275,B01075,2024-12,automated,manual_review,1,repayment_behavior,0
CR0001276,B01075,2025-03,automated,watchlist_add,1,cash_flow_change,0
CR0001277,B01075,2025-06,automated,watchlist_add,1,collection_delay,0
CR0001278,B01075,2025-09,automated,limit_decrease,1,cash_flow_change,0
CR0001279,B01075,2025-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0001280,B01090,2024-03,automated,no_change,0,repayment_behavior,0
CR0001281,B01090,2024-06,risk_team,watchlist_add,1,repayment_behavior,0
CR0001282,B01090,2024-09,automated,watchlist_add,1,collection_delay,1
CR0001283,B01090,2024-12,automated,no_change,0,cash_flow_change,0
CR0001284,B01090,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0001285,B01090,2025-09,automated,limit_decrease,1,collection_delay,1
CR0001286,B01090,2025-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0001287,B01095,2024-03,automated,watchlist_add,1,repayment_behavior,0
CR0001288,B01095,2024-06,automated,limit_decrease,1,repayment_behavior,1
CR0001289,B01095,2024-09,automated,limit_decrease,1,repayment_behavior,0
CR0001290,B01095,2024-12,risk_team,limit_decrease,1,cash_flow_change,1
CR0001291,B01095,2025-03,relationship_manager,limit_decrease,1,collection_delay,0
CR0001292,B01095,2025-06,automated,watchlist_add,1,repayment_behavior,0
CR0001293,B01095,2025-09,automated,watchlist_add,1,cash_flow_change,1
CR0001294,B01095,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0001295,B01105,2024-03,automated,limit_decrease,1,cash_flow_change,0
CR0001296,B01105,2024-06,automated,watchlist_add,1,collection_delay,0
CR0001297,B01105,2024-12,automated,manual_review,1,repayment_behavior,1
CR0001298,B01105,2025-03,automated,limit_decrease,1,collection_delay,1
CR0001299,B01105,2025-09,automated,limit_decrease,1,repayment_behavior,0
CR0001300,B01105,2025-12,automated,watchlist_add,1,collection_delay,0
CR0001301,B01121,2024-03,automated,no_change,0,cash_flow_change,0
CR0001302,B01121,2024-06,relationship_manager,watchlist_remove,0,repayment_behavior,1
CR0001303,B01121,2024-09,automated,limit_decrease,1,collection_delay,0
CR0001304,B01121,2024-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0001305,B01121,2025-03,risk_team,manual_review,1,industry_conditions,1
CR0001306,B01121,2025-06,automated,watchlist_add,1,repayment_behavior,1
CR0001307,B01121,2025-09,automated,limit_decrease,1,repayment_behavior,0
CR0001308,B01145,2024-03,automated,watchlist_add,1,repayment_behavior,1
CR0001309,B01145,2024-06,relationship_manager,manual_review,1,collection_delay,0
CR0001310,B01145,2024-09,automated,limit_decrease,1,cash_flow_change,1
CR0001311,B01145,2024-12,automated,watchlist_add,1,repayment_behavior,0
CR0001312,B01145,2025-03,automated,limit_decrease,1,repayment_behavior,0
CR0001313,B01145,2025-06,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0001314,B01145,2025-09,relationship_manager,manual_review,1,cash_flow_change,0
CR0001315,B01145,2025-12,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0001316,B01155,2024-03,relationship_manager,manual_review,1,repayment_behavior,0
CR0001317,B01155,2024-09,risk_team,watchlist_add,1,cash_flow_change,0
CR0001318,B01155,2024-12,relationship_manager,watchlist_add,1,collection_delay,1
CR0001319,B01155,2025-03,automated,manual_review,1,industry_conditions,0
CR0001320,B01155,2025-06,relationship_manager,watchlist_add,1,collection_delay,0
CR0001321,B01155,2025-09,automated,manual_review,1,repayment_behavior,1
CR0001322,B01155,2025-12,automated,limit_decrease,1,cash_flow_change,1
CR0001323,B01187,2024-03,automated,manual_review,1,cash_flow_change,1
CR0001324,B01187,2024-09,automated,watchlist_add,1,repayment_behavior,0
CR0001325,B01187,2024-12,automated,watchlist_add,1,repayment_behavior,1
CR0001326,B01187,2025-03,automated,watchlist_add,1,repayment_behavior,1
CR0001327,B01187,2025-06,relationship_manager,watchlist_add,1,collection_delay,1
CR0001328,B01187,2025-09,automated,limit_decrease,1,industry_conditions,0
CR0001329,B01187,2025-12,automated,manual_review,1,cash_flow_change,1
CR0001330,B01193,2024-06,automated,watchlist_add,1,cash_flow_change,1
CR0001331,B01193,2024-09,automated,limit_decrease,1,cash_flow_change,0
CR0001332,B01193,2024-12,risk_team,limit_decrease,1,industry_conditions,0
CR0001333,B01193,2025-03,automated,watchlist_add,1,repayment_behavior,1
CR0001334,B01193,2025-06,automated,watchlist_add,1,collection_delay,1
CR0001335,B01193,2025-09,automated,limit_decrease,1,repayment_behavior,1
CR0001336,B01193,2025-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0001337,B01220,2024-03,relationship_manager,watchlist_add,1,industry_conditions,1
CR0001338,B01220,2024-09,risk_team,limit_decrease,1,cash_flow_change,0
CR0001339,B01220,2024-12,relationship_manager,watchlist_remove,0,industry_conditions,1
CR0001340,B01220,2025-03,automated,watchlist_add,1,cash_flow_change,0
CR0001341,B01220,2025-06,automated,watchlist_add,1,collection_delay,1
CR0001342,B01220,2025-09,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0001343,B01220,2025-12,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0001344,B01227,2024-03,automated,limit_decrease,1,collection_delay,1
CR0001345,B01227,2024-06,relationship_manager,watchlist_add,1,collection_delay,1
CR0001346,B01227,2024-09,relationship_manager,limit_decrease,1,industry_conditions,0
CR0001347,B01227,2024-12,automated,watchlist_add,1,repayment_behavior,0
CR0001348,B01227,2025-03,relationship_manager,manual_review,1,collection_delay,1
CR0001349,B01227,2025-06,automated,limit_decrease,1,cash_flow_change,1
CR0001350,B01227,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0001351,B01227,2025-12,automated,watchlist_add,1,industry_conditions,0
CR0001352,B01234,2024-03,automated,watchlist_add,1,industry_conditions,0
CR0001353,B01234,2024-06,automated,watchlist_add,1,collection_delay,0
CR0001354,B01234,2024-12,automated,watchlist_add,1,industry_conditions,0
CR0001355,B01234,2025-03,automated,watchlist_add,1,cash_flow_change,0
CR0001356,B01234,2025-06,risk_team,watchlist_add,1,repayment_behavior,0
CR0001357,B01234,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0001358,B01234,2025-12,relationship_manager,manual_review,1,cash_flow_change,0
CR0001359,B01243,2025-03,automated,limit_decrease,1,collection_delay,1
CR0001360,B01243,2025-06,risk_team,watchlist_add,1,cash_flow_change,1
CR0001361,B01243,2025-09,automated,limit_decrease,1,cash_flow_change,0
CR0001362,B01243,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0001363,B01250,2024-03,risk_team,watchlist_add,1,industry_conditions,0
CR0001364,B01250,2024-06,automated,no_change,0,collection_delay,1
CR0001365,B01320,2024-09,automated,watchlist_add,1,cash_flow_change,0
CR0001366,B01320,2024-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0001367,B01320,2025-03,automated,watchlist_add,1,industry_conditions,1
CR0001368,B01320,2025-06,automated,watchlist_add,1,collection_delay,1
CR0001369,B01320,2025-09,automated,no_change,0,cash_flow_change,1
CR0001370,B01320,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0001371,B01333,2024-03,automated,no_change,0,portfolio_review,1
CR0001372,B01333,2024-06,relationship_manager,manual_review,1,cash_flow_change,1
CR0001373,B01333,2024-09,risk_team,watchlist_add,1,cash_flow_change,0
CR0001374,B01333,2024-12,automated,watchlist_add,1,repayment_behavior,0
CR0001375,B01333,2025-03,automated,manual_review,1,repayment_behavior,1
CR0001376,B01333,2025-06,automated,limit_decrease,1,collection_delay,1
CR0001377,B01333,2025-09,automated,manual_review,1,repayment_behavior,0
CR0001378,B01333,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0001379,B01372,2024-03,automated,manual_review,1,collection_delay,1
CR0001380,B01372,2024-09,relationship_manager,limit_decrease,1,industry_conditions,1
CR0001381,B01372,2024-12,relationship_manager,watchlist_add,1,collection_delay,1
CR0001382,B01372,2025-03,automated,manual_review,1,collection_delay,0
CR0001383,B01372,2025-06,automated,watchlist_add,1,collection_delay,1
CR0001384,B01372,2025-09,automated,manual_review,1,cash_flow_change,0
CR0001385,B01372,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0001386,B01373,2024-03,automated,watchlist_add,1,industry_conditions,0
CR0001387,B01373,2024-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0001388,B01373,2024-12,automated,watchlist_add,1,industry_conditions,1
CR0001389,B01373,2025-03,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0001390,B01373,2025-06,automated,manual_review,1,repayment_behavior,1
CR0001391,B01373,2025-09,automated,watchlist_add,1,cash_flow_change,0
CR0001392,B01373,2025-12,risk_team,watchlist_add,1,repayment_behavior,0
CR0001393,B01408,2024-03,risk_team,limit_decrease,1,repayment_behavior,1
CR0001394,B01408,2024-06,relationship_manager,limit_decrease,1,industry_conditions,0
CR0001395,B01408,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0001396,B01408,2024-12,automated,no_change,0,industry_conditions,1
CR0001397,B01408,2025-03,risk_team,watchlist_add,1,collection_delay,0
CR0001398,B01408,2025-09,relationship_manager,watchlist_add,1,collection_delay,0
CR0001399,B01408,2025-12,automated,manual_review,1,collection_delay,1
CR0001400,B01421,2024-03,risk_team,no_change,0,repayment_behavior,0
CR0001401,B01421,2024-06,relationship_manager,manual_review,1,collection_delay,0
CR0001402,B01421,2024-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0001403,B01421,2025-03,risk_team,watchlist_add,1,collection_delay,1
CR0001404,B01421,2025-06,risk_team,limit_decrease,1,cash_flow_change,0
CR0001405,B01421,2025-09,relationship_manager,manual_review,1,repayment_behavior,0
CR0001406,B01421,2025-12,automated,limit_decrease,1,repayment_behavior,0
CR0001407,B01435,2024-03,risk_team,limit_decrease,1,collection_delay,0
CR0001408,B01435,2024-06,risk_team,manual_review,1,portfolio_review,0
CR0001409,B01435,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0001410,B01435,2025-06,automated,watchlist_add,1,industry_conditions,0
CR0001411,B01435,2025-12,automated,watchlist_add,1,portfolio_review,0
CR0001412,B01436,2024-03,automated,limit_decrease,1,industry_conditions,0
CR0001413,B01436,2024-09,automated,limit_decrease,1,industry_conditions,0
CR0001414,B01436,2024-12,automated,limit_decrease,1,cash_flow_change,1
CR0001415,B01436,2025-03,relationship_manager,limit_decrease,1,collection_delay,1
CR0001416,B01436,2025-09,automated,no_change,0,industry_conditions,0
CR0001417,B01436,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,0
